868,78:17:35:21:DB:29,2022-04-08 04:10:58,1306609,INGOLE-2.4G,48965658,8,-71,8,0,,any,,,PSK,TKIP CCMP
868,A6:8B:09:20:B4:30,2022-04-08 04:10:58,1306609,prasoon123,77431977,11,-61,11,0,,any,,,PSK,TKIP CCMP
898,10:27:F5:31:93:2B,2022-04-11 01:48:16,1334825,POWERx20,53544861693,4,-64,4,0,,any,,,PSK,CCMP
898,40:3F:8C:8E:58:D0,2022-04-11 01:48:16,1334825,TP-Link_58D0,35936498874,10,-72,10,0,,any,,,PSK,CCMP
898,4C:18:9A:B8:AC:A8,2022-04-11 01:48:16,1334825,Pritam Bag,36908749313,11,-74,11,0,,20,,,,
898,78:32:1B:6B:B5:D8,2022-04-11 01:48:16,1334825,Ritwik,53533463050,8,-74,8,0,,any,,,PSK,CCMP
898,80:07:1B:96:F5:B2,2022-04-11 01:48:16,1334825,FTTH-F5B2,80454342,1,-50,1,0,,any,,,PSK,CCMP
898,B0:95:75:8D:AA:3C,2022-04-11 01:48:16,1334825,SAURADIP ALLIANCE,53540669481,4,-68,4,0,,any,,,PSK,CCMP
900,04:95:E6:43:B3:B0,2022-04-07 07:45:18,1297683,Tenda_43B3B0,4125290394000,1,-62,1,0,,any,,,PSK,CCMP
900,08:AA:89:A5:51:AE,2022-04-07 07:45:18,1297683,Mac&Cheese,753152777000,9,-48,9,0,,20,,,PSK,TKIP CCMP
900,08:AA:89:B5:AC:C0,2022-04-07 07:45:18,1297683,Airtel_9754777671,244115659,11,-61,11,0,,20,,,PSK,TKIP CCMP
900,10:10:81:FC:73:34,2022-04-07 07:45:18,1297683,J k Gamer,243514953,3,-55,3,0,,20,,,PSK,TKIP CCMP
900,30:8E:7A:5E:E9:8C,2022-04-07 07:45:18,1297683,COFE_E98C,0,9,-68,9,0,,any,,,PSK,CCMP
900,CC:2D:21:ED:54:81,2022-04-07 07:45:18,1297683,Tenda_ED5480,38087538284,7,-77,7,0,,20,,,PSK,CCMP
900,DC:29:19:44:E7:70,2022-04-07 07:45:18,1297683,SMART_TV,766714665,6,-68,6,0,,20,,,PSK,CCMP
903,34:24:3E:7D:8C:86,2022-04-08 04:00:18,1306535,mohdanwar5,99736412,11,-70,11,0,,any,,,PSK,TKIP CCMP
903,50:2B:73:51:7C:F0,2022-04-08 04:00:18,1306535,Khushbu electronic 2,8641157746,11,-69,11,0,,any,,,PSK,CCMP
903,A6:73:D5:67:3C:DB,2022-04-08 04:00:18,1306535,Galaxy A10s6475,8655027799,6,-73,6,0,0,20,0,0,PSK,CCMP
905,04:95:E6:29:D4:C8,2022-04-08 03:52:18,1306484,Pandu,220266332,6,-24,6,0,,any,,,PSK,CCMP
905,10:27:F5:83:74:73,2022-04-08 03:52:18,1306484,PM WANI EXT,227533219,10,-80,10,0,,any,,,,
905,1C:3B:F3:AB:20:7C,2022-04-08 03:52:18,1306484,sachivalayam4,684413133220,10,-76,10,0,,any,,,PSK,CCMP
905,4C:BC:E9:E7:CA:53,2022-04-08 03:52:18,1306484,AT_401_RAC_056905_WW_ca53,219571947,11,-75,11,0,,20,,,PSK,CCMP
905,54:B8:0A:08:89:72,2022-04-08 03:52:18,1306484,Mahesh,213203758,2,-84,2,0,,20,,,PSK,TKIP CCMP
905,70:6D:EC:FE:01:34,2022-04-08 03:52:18,1306484,REMITS_PMWANI,193331609,1,-62,1,0,,20,,,,
905,70:6D:EC:FE:01:E2,2022-04-08 03:52:18,1306484,REMITS_PMWANI,193230600,1,-76,1,0,,20,,,,
905,70:6D:EC:FE:0D:28,2022-04-08 03:52:18,1306484,REMITS_PMWANI,193335296,1,-65,1,0,,20,,,,
905,70:6D:EC:FE:0E:8A,2022-04-08 03:52:18,1306484,REMITS_PMWANI,192307584,1,-68,1,0,,20,,,,
949,00:11:74:FA:DB:00,2022-04-11 07:37:17,1337306,JioNet,923069,1,-55,1,0,,20,,,,
949,00:11:74:FA:DB:01,2022-04-11 07:37:17,1337306,JioPrivateNet,925353,1,-53,1,0,,20,,,IEEE 802.1X,CCMP
