894,E0:1C:FC:EB:37:F6,2022-04-10 04:00:19,15640317,AHPS SAKOLI,143568162,1,-71,1,0,,any,,,PSK,CCMP,\N
895,70:6D:EC:0A:80:3C,2022-04-10 04:00:23,15640322,Academic Heights guest,120320384,11,-64,11,0,,20,,,PSK,CCMP TKIP,\N
895,70:6D:EC:0A:80:3F,2022-04-10 04:00:23,15640322,Academic Heights office,123454540,136,-53,127,0,0,20,136,0,PSK,CCMP TKIP,\N
895,E0:1C:FC:EB:37:F6,2022-04-10 04:00:23,15640322,AHPS SAKOLI,142896670,1,-59,1,0,,any,,,PSK,CCMP,\N
963,70:6D:EC:0A:7F:EC,2022-04-10 12:44:25,15660044,TOPBAND INDIA,90294812,10,-46,10,0,,20,,,PSK,CCMP TKIP,\N
963,70:6D:EC:0A:7F:EF,2022-04-10 12:44:25,15660044,TOPBAND INDIA,100808398,124,-58,124,0,0,20,124,0,PSK,CCMP TKIP,\N
963,70:6D:EC:0A:83:94,2022-04-10 12:44:25,15660044,TOPBAND INDIA,89901538,11,-66,11,0,,20,,,PSK,CCMP TKIP,\N
963,70:6D:EC:0A:83:98,2022-04-10 12:44:25,15660044,TOPBAND INDIA,88985984,11,-60,11,0,,20,,,PSK,CCMP TKIP,\N
963,70:6D:EC:0A:83:9B,2022-04-10 12:44:25,15660044,TOPBAND INDIA,100911753,165,-81,127,0,0,20,165,0,PSK,CCMP TKIP,\N
963,70:6D:EC:0A:84:C4,2022-04-10 12:44:25,15660044,TOPBAND INDIA,91229869,11,-76,11,0,,20,,,PSK,CCMP TKIP,\N
963,70:6D:EC:0A:87:C4,2022-04-10 12:44:25,15660044,TOPBAND INDIA,97749458,10,-63,10,0,,20,,,PSK,CCMP TKIP,\N
964,70:6D:EC:0A:7F:EC,2022-04-10 12:44:02,15660025,TOPBAND INDIA,66762094,10,-56,10,0,,20,,,PSK,CCMP TKIP,\N
964,70:6D:EC:0A:80:2C,2022-04-10 12:44:02,15660025,TOPBAND INDIA,67405928,11,-70,11,0,,20,,,PSK,CCMP TKIP,\N
964,70:6D:EC:0A:80:2F,2022-04-10 12:44:02,15660025,TOPBAND INDIA,79098796,153,-92,127,0,0,20,153,0,PSK,CCMP TKIP,\N
964,70:6D:EC:0A:83:98,2022-04-10 12:44:02,15660025,TOPBAND INDIA,65638784,11,-84,11,0,,20,,,PSK,CCMP TKIP,\N
964,70:6D:EC:0A:84:C4,2022-04-10 12:44:02,15660025,TOPBAND INDIA,67702115,11,-47,11,0,,20,,,PSK,CCMP TKIP,\N
964,70:6D:EC:0A:84:C7,2022-04-10 12:44:02,15660025,TOPBAND INDIA,79673577,161,-55,127,0,0,20,161,0,PSK,CCMP TKIP,\N
964,70:6D:EC:0A:8A:38,2022-04-10 12:44:02,15660025,TOPBAND INDIA,66765184,10,-68,10,0,,20,,,PSK,CCMP TKIP,\N
964,70:6D:EC:0A:8A:3B,2022-04-10 12:44:02,15660025,TOPBAND INDIA,78649587,161,-94,127,0,0,20,161,0,PSK,CCMP TKIP,\N
965,60:A4:B7:73:2A:2E,2022-04-10 12:44:01,15660023,TP-Link_2A2E,92512134482,3,-84,3,0,,any,,,PSK,CCMP,\N
965,6E:0B:42:B4:30:0E,2022-04-10 12:44:01,15660023,iPhone,223539596,6,-86,6,0,,20,,,PSK,CCMP,\N
965,70:6D:EC:0A:7D:A0,2022-04-10 12:44:01,15660023,TOPBAND INDIA,75216160,11,-71,11,0,,20,,,PSK,CCMP TKIP,\N
965,70:6D:EC:0A:80:2C,2022-04-10 12:44:01,15660023,TOPBAND INDIA,66355584,11,-85,11,0,,20,,,PSK,CCMP TKIP,\N
965,70:6D:EC:0A:86:50,2022-04-10 12:44:01,15660023,TOPBAND INDIA,66980714,11,-74,11,0,,20,,,PSK,CCMP TKIP,\N
965,70:6D:EC:0A:87:20,2022-04-10 12:44:01,15660023,TOPBAND INDIA,67121643,11,-60,11,0,,20,,,PSK,CCMP TKIP,\N
965,70:6D:EC:0A:87:23,2022-04-10 12:44:01,15660023,TOPBAND INDIA,79435313,165,-72,127,0,0,20,165,0,PSK,CCMP TKIP,\N
965,C4:E9:0A:77:B1:44,2022-04-10 12:44:01,15660023,TBI0501,110615120,36,-84,36,0,1,any,42,0,PSK,CCMP,\N
965,D0:C6:5B:75:42:40,2022-04-10 12:44:01,15660023,TOPBAND_H7,1331767808387,6,-81,6,0,0,20,0,0,PSK,CCMP,\N
965,D0:C6:5B:75:45:60,2022-04-10 12:44:01,15660023,TOPBAND_H8,1331768627587,1,-63,1,0,0,20,0,0,PSK,CCMP,\N
966,70:6D:EC:0A:7D:A0,2022-04-10 12:44:28,15660051,TOPBAND INDIA,100761984,11,-64,11,0,,20,,,PSK,CCMP TKIP,\N
966,70:6D:EC:0A:80:10,2022-04-10 12:44:28,15660051,TOPBAND INDIA,93404892,11,-49,11,0,,20,,,PSK,CCMP TKIP,\N
966,70:6D:EC:0A:80:13,2022-04-10 12:44:28,15660051,TOPBAND INDIA,106581360,165,-59,127,0,0,20,165,0,PSK,CCMP TKIP,\N
966,70:6D:EC:0A:82:0C,2022-04-10 12:44:28,15660051,TOPBAND INDIA,94617984,11,-86,11,0,,20,,,PSK,CCMP TKIP,\N
966,70:6D:EC:0A:82:0F,2022-04-10 12:44:28,15660051,TOPBAND INDIA,107400236,165,-89,127,0,0,20,165,0,PSK,CCMP TKIP,\N
966,70:6D:EC:0A:86:50,2022-04-10 12:44:28,15660051,TOPBAND INDIA,92543665,11,-49,11,0,,20,,,PSK,CCMP TKIP,\N
966,70:6D:EC:0A:86:53,2022-04-10 12:44:28,15660051,TOPBAND INDIA,105521538,157,-56,127,0,0,20,157,0,PSK,CCMP TKIP,\N
966,70:6D:EC:0A:86:E8,2022-04-10 12:44:28,15660051,TOPBAND INDIA,95744429,11,-83,11,0,,20,,,PSK,CCMP TKIP,\N
966,70:6D:EC:0A:87:20,2022-04-10 12:44:28,15660051,TOPBAND INDIA,92672384,11,-90,11,0,,20,,,PSK,CCMP TKIP,\N
966,70:6D:EC:0A:8A:3C,2022-04-10 12:44:28,15660051,TOPBAND INDIA,93532328,11,-66,11,0,,20,,,PSK,CCMP TKIP,\N
966,70:6D:EC:0A:8A:3F,2022-04-10 12:44:28,15660051,TOPBAND INDIA,106711857,161,-86,127,0,0,20,161,0,PSK,CCMP TKIP,\N
966,70:6D:EC:0A:8A:E8,2022-04-10 12:44:28,15660051,TOPBAND INDIA,94205635,10,-91,10,0,,20,,,PSK,CCMP TKIP,\N
966,D0:C6:5B:75:42:40,2022-04-10 12:44:28,15660051,TOPBAND_H7,1331793408387,6,-91,6,0,0,20,0,0,PSK,CCMP,\N
966,D0:C6:5B:75:53:20,2022-04-10 12:44:28,15660051,TOPBAND_H2,868449075587,11,-80,11,0,0,20,0,0,PSK,CCMP,\N
966,D0:C6:5B:75:7F:80,2022-04-10 12:44:28,15660051,TOPBAND_H1,1331790745999,6,-78,6,0,0,20,0,0,PSK,CCMP,\N
967,60:A4:B7:73:2A:2E,2022-04-10 12:44:01,15660021,TP-Link_2A2E,92511155656,3,-84,3,0,,any,,,PSK,CCMP,\N
967,70:6D:EC:0A:82:0C,2022-04-10 12:44:01,15660021,TOPBAND INDIA,68096384,11,-88,11,0,,20,,,PSK,CCMP TKIP,\N
967,70:6D:EC:0A:82:38,2022-04-10 12:44:01,15660021,TOPBAND INDIA,66819597,11,-48,11,0,,20,,,PSK,CCMP TKIP,\N
967,70:6D:EC:0A:82:3B,2022-04-10 12:44:01,15660021,TOPBAND INDIA,79478523,157,-52,127,0,0,20,157,0,PSK,CCMP TKIP,\N
967,70:6D:EC:0A:86:50,2022-04-10 12:44:01,15660021,TOPBAND INDIA,65996338,11,-72,11,0,,20,,,PSK,CCMP TKIP,\N
967,70:6D:EC:0A:86:53,2022-04-10 12:44:01,15660021,TOPBAND INDIA,78753572,157,-82,127,0,0,20,157,0,PSK,CCMP TKIP,\N
967,70:6D:EC:0A:86:E8,2022-04-10 12:44:01,15660021,TOPBAND INDIA,69223763,11,-88,11,0,,20,,,PSK,CCMP TKIP,\N
967,70:6D:EC:0A:87:98,2022-04-10 12:44:01,15660021,TOPBAND INDIA,68074226,9,-89,9,0,,20,,,PSK,CCMP TKIP,\N
967,70:6D:EC:0A:8A:3C,2022-04-10 12:44:01,15660021,TOPBAND INDIA,66991276,11,-54,11,0,,20,,,PSK,CCMP TKIP,\N
967,70:6D:EC:0A:8A:3F,2022-04-10 12:44:01,15660021,TOPBAND INDIA,79926046,161,-53,127,0,0,20,161,0,PSK,CCMP TKIP,\N
967,70:6D:EC:0A:8A:40,2022-04-10 12:44:01,15660021,TOPBAND INDIA,811558098797,1,-89,1,0,,20,,,PSK,CCMP TKIP,\N
967,70:6D:EC:0A:8A:E8,2022-04-10 12:44:01,15660021,TOPBAND INDIA,67686784,10,-78,10,0,,20,,,PSK,CCMP TKIP,\N
967,70:6D:EC:0A:8A:EB,2022-04-10 12:44:01,15660021,TOPBAND INDIA,80683131,161,-88,127,0,0,20,161,0,PSK,CCMP TKIP,\N
967,D0:C6:5B:75:53:20,2022-04-10 12:44:01,15660021,TOPBAND_H2,868422553987,11,-91,11,0,0,20,0,0,PSK,CCMP,\N
967,D0:C6:5B:75:7F:80,2022-04-10 12:44:01,15660021,TOPBAND_H1,1331764224387,6,-76,6,0,0,20,0,0,PSK,CCMP,\N
968,70:6D:EC:0A:83:94,2022-04-10 12:46:22,15660134,TOPBAND INDIA,207360384,11,-79,11,0,,20,,,PSK,CCMP TKIP,\N
968,70:6D:EC:0A:83:98,2022-04-10 12:46:22,15660134,TOPBAND INDIA,206541184,11,-84,11,0,,20,,,PSK,CCMP TKIP,\N
969,70:6D:EC:0A:8A:3C,2022-04-10 12:44:24,15660043,TOPBAND INDIA,92562669,11,-84,11,0,,20,,,PSK,CCMP TKIP,\N
969,70:6D:EC:0A:8A:40,2022-04-10 12:44:24,15660043,TOPBAND INDIA,811583671660,1,-68,1,0,,20,,,PSK,CCMP TKIP,\N
971,70:6D:EC:0A:7F:EC,2022-04-10 12:44:25,15660045,TOPBAND INDIA,90469594,10,-81,10,0,,20,,,PSK,CCMP TKIP,\N
971,70:6D:EC:0A:84:C4,2022-04-10 12:44:25,15660045,TOPBAND INDIA,91404691,11,-45,11,0,,20,,,PSK,CCMP TKIP,\N
971,70:6D:EC:0A:84:C7,2022-04-10 12:44:25,15660045,TOPBAND INDIA,103358361,161,-69,127,0,0,20,161,0,PSK,CCMP TKIP,\N
971,70:6D:EC:0A:87:C4,2022-04-10 12:44:25,15660045,TOPBAND INDIA,97924255,10,-63,10,0,,20,,,PSK,CCMP TKIP,\N
971,70:6D:EC:0A:8A:38,2022-04-10 12:44:25,15660045,TOPBAND INDIA,90432672,10,-93,10,0,,20,,,PSK,CCMP TKIP,\N
971,70:6D:EC:0A:8B:1C,2022-04-10 12:44:25,15660045,TOPBAND INDIA,91955584,11,-87,11,0,,20,,,PSK,CCMP TKIP,\N
972,70:6D:EC:0A:80:10,2022-04-10 12:45:27,15660105,TOPBAND INDIA,153270770,11,-52,11,0,,20,,,PSK,CCMP TKIP,\N
972,70:6D:EC:0A:80:13,2022-04-10 12:45:27,15660105,TOPBAND INDIA,166045282,165,-60,127,0,0,20,165,0,PSK,CCMP TKIP,\N
972,70:6D:EC:0A:82:38,2022-04-10 12:45:27,15660105,TOPBAND INDIA,153226659,11,-65,11,0,,20,,,PSK,CCMP TKIP,\N
972,70:6D:EC:0A:82:3B,2022-04-10 12:45:27,15660105,TOPBAND INDIA,165727013,157,-80,127,0,0,20,157,0,PSK,CCMP TKIP,\N
972,70:6D:EC:0A:86:50,2022-04-10 12:45:27,15660105,TOPBAND INDIA,152414465,11,-88,11,0,,20,,,PSK,CCMP TKIP,\N
972,70:6D:EC:0A:87:98,2022-04-10 12:45:27,15660105,TOPBAND INDIA,154482006,9,-78,9,0,,20,,,PSK,CCMP TKIP,\N
972,70:6D:EC:0A:88:D4,2022-04-10 12:45:27,15660105,TOPBAND INDIA,153805184,11,-85,11,0,,20,,,PSK,CCMP TKIP,\N
972,70:6D:EC:0A:88:D7,2022-04-10 12:45:27,15660105,TOPBAND INDIA,166674405,165,-90,127,0,0,20,165,0,PSK,CCMP TKIP,\N
972,70:6D:EC:0A:8A:40,2022-04-10 12:45:27,15660105,TOPBAND INDIA,811644531584,1,-87,1,0,,20,,,PSK,CCMP TKIP,\N
972,70:6D:EC:0A:8A:E8,2022-04-10 12:45:27,15660105,TOPBAND INDIA,154075735,10,-78,10,0,,20,,,PSK,CCMP TKIP,\N
972,D0:C6:5B:75:7F:80,2022-04-10 12:45:27,15660105,TOPBAND_H1,1331850547587,6,-71,6,0,0,20,0,0,PSK,CCMP,\N
973,70:6D:EC:0A:7D:A0,2022-04-10 12:44:27,15660049,TOPBAND INDIA,100650375,11,-46,11,0,,20,,,PSK,CCMP TKIP,\N
973,70:6D:EC:0A:7D:A3,2022-04-10 12:44:27,15660049,TOPBAND INDIA,105443641,161,-72,127,0,0,20,161,0,PSK,CCMP TKIP,\N
973,70:6D:EC:0A:80:10,2022-04-10 12:44:27,15660049,TOPBAND INDIA,93273566,11,-65,11,0,,20,,,PSK,CCMP TKIP,\N
973,70:6D:EC:0A:80:5C,2022-04-10 12:44:27,15660049,TOPBAND INDIA,95129984,11,-96,11,0,,20,,,PSK,CCMP TKIP,\N
973,70:6D:EC:0A:82:3B,2022-04-10 12:44:27,15660049,TOPBAND INDIA,105779259,157,-55,127,0,0,20,157,0,PSK,CCMP TKIP,\N
973,70:6D:EC:0A:86:E8,2022-04-10 12:44:27,15660049,TOPBAND INDIA,95642164,11,-72,11,0,,20,,,PSK,CCMP TKIP,\N
973,70:6D:EC:0A:87:20,2022-04-10 12:44:27,15660049,TOPBAND INDIA,92569984,11,-69,11,0,,20,,,PSK,CCMP TKIP,\N
973,70:6D:EC:0A:8A:3C,2022-04-10 12:44:27,15660049,TOPBAND INDIA,93389184,11,-87,11,0,,20,,,PSK,CCMP TKIP,\N
973,70:6D:EC:0A:8B:1C,2022-04-10 12:44:27,15660049,TOPBAND INDIA,92646755,11,-75,11,0,,20,,,PSK,CCMP TKIP,\N
973,D0:C6:5B:75:53:20,2022-04-10 12:44:27,15660049,TOPBAND_H2,868448973187,11,-75,11,0,0,20,0,0,PSK,CCMP,\N
974,34:0A:33:96:5E:40,2022-04-10 12:44:26,15660048,Dlink,243663822551,1,-90,1,0,,any,,,PSK,CCMP,\N
974,70:6D:EC:0A:80:10,2022-04-10 12:44:26,15660048,TOPBAND INDIA,92877184,11,-83,11,0,,20,,,PSK,CCMP TKIP,\N
974,70:6D:EC:0A:82:0C,2022-04-10 12:44:26,15660048,TOPBAND INDIA,94196203,11,-63,11,0,,20,,,PSK,CCMP TKIP,\N
974,70:6D:EC:0A:86:E8,2022-04-10 12:44:26,15660048,TOPBAND INDIA,95232395,11,-81,11,0,,20,,,PSK,CCMP TKIP,\N
974,70:6D:EC:0A:8A:3C,2022-04-10 12:44:26,15660048,TOPBAND INDIA,93076010,11,-81,11,0,,20,,,PSK,CCMP TKIP,\N
974,70:6D:EC:0A:8A:3F,2022-04-10 12:44:26,15660048,TOPBAND INDIA,105709894,161,-94,127,0,0,20,161,0,PSK,CCMP TKIP,\N
974,70:6D:EC:0A:8A:E8,2022-04-10 12:44:26,15660048,TOPBAND INDIA,93749236,10,-48,10,0,,20,,,PSK,CCMP TKIP,\N
974,70:6D:EC:0A:8A:EB,2022-04-10 12:44:26,15660048,TOPBAND INDIA,106464428,161,-66,127,0,0,20,161,0,PSK,CCMP TKIP,\N
974,D0:C6:5B:75:7D:E0,2022-04-10 12:44:26,15660048,TOPBAND_H3,1331791462787,6,-89,6,0,0,20,0,0,PSK,CCMP,\N
975,70:6D:EC:0A:80:10,2022-04-10 12:44:01,15660024,TOPBAND INDIA,67072384,11,-85,11,0,,20,,,PSK,CCMP TKIP,\N
975,70:6D:EC:0A:80:5C,2022-04-10 12:44:01,15660024,TOPBAND INDIA,69734784,11,-83,11,0,,20,,,PSK,CCMP TKIP,\N
975,70:6D:EC:0A:80:5F,2022-04-10 12:44:01,15660024,TOPBAND INDIA,81670425,149,-81,127,0,0,20,149,0,PSK,CCMP TKIP,\N
975,70:6D:EC:0A:82:38,2022-04-10 12:44:01,15660024,TOPBAND INDIA,66971337,11,-69,11,0,,20,,,PSK,CCMP TKIP,\N
975,70:6D:EC:0A:82:3B,2022-04-10 12:44:01,15660024,TOPBAND INDIA,79740597,157,-91,127,0,0,20,157,0,PSK,CCMP TKIP,\N
975,70:6D:EC:0A:86:50,2022-04-10 12:44:01,15660024,TOPBAND INDIA,66188699,11,-45,11,0,,20,,,PSK,CCMP TKIP,\N
975,70:6D:EC:0A:86:53,2022-04-10 12:44:01,15660024,TOPBAND INDIA,79015624,157,-62,127,0,0,20,157,0,PSK,CCMP TKIP,\N
975,70:6D:EC:0A:87:20,2022-04-10 12:44:01,15660024,TOPBAND INDIA,66330440,11,-51,11,0,,20,,,PSK,CCMP TKIP,\N
975,70:6D:EC:0A:87:23,2022-04-10 12:44:01,15660024,TOPBAND INDIA,78978247,165,-57,127,0,0,20,165,0,PSK,CCMP TKIP,\N
975,70:6D:EC:0A:8A:40,2022-04-10 12:44:01,15660024,TOPBAND INDIA,811558310784,1,-91,1,0,,20,,,PSK,CCMP TKIP,\N
975,70:6D:EC:0A:8B:1C,2022-04-10 12:44:01,15660024,TOPBAND INDIA,66355584,11,-73,11,0,,20,,,PSK,CCMP TKIP,\N
975,C4:E9:0A:77:AF:A4,2022-04-10 12:44:01,15660024,TBI01502,110821535,56,-90,56,0,1,any,58,0,PSK,CCMP,\N
975,D0:C6:5B:75:42:40,2022-04-10 12:44:01,15660024,TOPBAND_H7,1331767193998,6,-70,6,0,0,20,0,0,PSK,CCMP,\N
975,D0:C6:5B:75:53:20,2022-04-10 12:44:01,15660024,TOPBAND_H2,868422759733,11,-78,11,0,0,20,0,0,PSK,CCMP,\N
975,D0:C6:5B:75:7D:E0,2022-04-10 12:44:01,15660024,TOPBAND_H3,1331765555605,6,-90,6,0,0,20,0,0,PSK,CCMP,\N
976,70:6D:EC:0A:80:5C,2022-04-10 12:43:58,15660020,TOPBAND INDIA,67784079,11,-50,11,0,,20,,,PSK,CCMP TKIP,\N
976,70:6D:EC:0A:80:5F,2022-04-10 12:43:58,15660020,TOPBAND INDIA,79124225,149,-61,127,0,0,20,149,0,PSK,CCMP TKIP,\N
976,70:6D:EC:0A:82:0C,2022-04-10 12:43:58,15660020,TOPBAND INDIA,66333435,11,-63,11,0,,20,,,PSK,CCMP TKIP,\N
976,70:6D:EC:0A:82:0F,2022-04-10 12:43:58,15660020,TOPBAND INDIA,78313719,165,-73,127,0,0,20,165,0,PSK,CCMP TKIP,\N
976,70:6D:EC:0A:82:38,2022-04-10 12:43:58,15660020,TOPBAND INDIA,65025737,11,-88,11,0,,20,,,PSK,CCMP TKIP,\N
976,70:6D:EC:0A:86:50,2022-04-10 12:43:58,15660020,TOPBAND INDIA,64220685,11,-73,11,0,,20,,,PSK,CCMP TKIP,\N
976,70:6D:EC:0A:86:53,2022-04-10 12:43:58,15660020,TOPBAND INDIA,76468138,157,-87,127,0,0,20,157,0,PSK,CCMP TKIP,\N
976,70:6D:EC:0A:87:98,2022-04-10 12:43:58,15660020,TOPBAND INDIA,66294220,9,-82,9,0,,20,,,PSK,CCMP TKIP,\N
976,70:6D:EC:0A:8A:E8,2022-04-10 12:43:58,15660020,TOPBAND INDIA,65889187,10,-73,10,0,,20,,,PSK,CCMP TKIP,\N
976,D0:C6:5B:75:7D:E0,2022-04-10 12:43:58,15660020,TOPBAND_H3,1331763507587,6,-66,6,0,0,20,0,0,PSK,CCMP,\N
977,70:6D:EC:0A:80:5C,2022-04-10 12:45:28,15660106,TOPBAND INDIA,156852181,11,-75,11,0,,20,,,PSK,CCMP TKIP,\N
977,70:6D:EC:0A:82:38,2022-04-10 12:45:28,15660106,TOPBAND INDIA,154010040,11,-70,11,0,,20,,,PSK,CCMP TKIP,\N
977,70:6D:EC:0A:82:3B,2022-04-10 12:45:28,15660106,TOPBAND INDIA,166497984,157,-89,127,0,0,20,157,0,PSK,CCMP TKIP,\N
977,70:6D:EC:0A:86:E8,2022-04-10 12:45:28,15660106,TOPBAND INDIA,156508633,11,-57,11,0,,20,,,PSK,CCMP TKIP,\N
977,70:6D:EC:0A:86:EB,2022-04-10 12:45:28,15660106,TOPBAND INDIA,168644162,165,-77,127,0,0,20,165,0,PSK,CCMP TKIP,\N
977,70:6D:EC:0A:87:98,2022-04-10 12:45:28,15660106,TOPBAND INDIA,155367218,9,-65,9,0,,20,,,PSK,CCMP TKIP,\N
977,70:6D:EC:0A:8A:3C,2022-04-10 12:45:28,15660106,TOPBAND INDIA,154317184,11,-87,11,0,,20,,,PSK,CCMP TKIP,\N
977,70:6D:EC:0A:8A:E8,2022-04-10 12:45:28,15660106,TOPBAND INDIA,154960941,10,-53,10,0,,20,,,PSK,CCMP TKIP,\N
977,70:6D:EC:0A:8A:EB,2022-04-10 12:45:28,15660106,TOPBAND INDIA,167700799,161,-61,127,0,0,20,161,0,PSK,CCMP TKIP,\N
977,D0:C6:5B:75:7D:E0,2022-04-10 12:45:28,15660106,TOPBAND_H3,1331852698050,6,-74,6,0,0,20,0,0,PSK,CCMP,\N
978,70:6D:EC:0A:83:94,2022-04-10 12:44:26,15660047,TOPBAND INDIA,90593963,11,-54,11,0,,20,,,PSK,CCMP TKIP,\N
978,70:6D:EC:0A:83:97,2022-04-10 12:44:26,15660047,TOPBAND INDIA,102281039,165,-75,127,0,0,20,165,0,PSK,CCMP TKIP,\N
978,70:6D:EC:0A:87:C4,2022-04-10 12:44:26,15660047,TOPBAND INDIA,98509184,10,-79,10,0,,20,,,PSK,CCMP TKIP,\N
978,70:6D:EC:0A:88:28,2022-04-10 12:44:26,15660047,TOPBAND INDIA,89704438,11,-85,11,0,,20,,,PSK,CCMP TKIP,\N
978,70:6D:EC:0A:8A:38,2022-04-10 12:44:26,15660047,TOPBAND INDIA,90944476,10,-47,10,0,,20,,,PSK,CCMP TKIP,\N
978,70:6D:EC:0A:8A:3B,2022-04-10 12:44:26,15660047,TOPBAND INDIA,102668079,161,-78,127,0,0,20,161,0,PSK,CCMP TKIP,\N
979,6E:0B:42:B4:30:0E,2022-04-10 12:44:27,15660050,iPhone,249037190,6,-77,6,0,,20,,,PSK,CCMP,\N
979,70:6D:EC:0A:7D:A0,2022-04-10 12:44:27,15660050,TOPBAND INDIA,100756398,11,-76,11,0,,20,,,PSK,CCMP TKIP,\N
979,70:6D:EC:0A:7D:A3,2022-04-10 12:44:27,15660050,TOPBAND INDIA,105567209,161,-89,127,0,0,20,161,0,PSK,CCMP TKIP,\N
979,70:6D:EC:0A:82:0C,2022-04-10 12:44:27,15660050,TOPBAND INDIA,94628746,11,-69,11,0,,20,,,PSK,CCMP TKIP,\N
979,70:6D:EC:0A:86:50,2022-04-10 12:44:27,15660050,TOPBAND INDIA,92515956,11,-89,11,0,,20,,,PSK,CCMP TKIP,\N
979,70:6D:EC:0A:86:E8,2022-04-10 12:44:27,15660050,TOPBAND INDIA,95718316,11,-50,11,0,,20,,,PSK,CCMP TKIP,\N
979,70:6D:EC:0A:86:EB,2022-04-10 12:44:27,15660050,TOPBAND INDIA,107970490,165,-70,127,0,0,20,165,0,PSK,CCMP TKIP,\N
979,70:6D:EC:0A:87:20,2022-04-10 12:44:27,15660050,TOPBAND INDIA,92672384,11,-83,11,0,,20,,,PSK,CCMP TKIP,\N
979,70:6D:EC:0A:8A:E8,2022-04-10 12:44:27,15660050,TOPBAND INDIA,94208384,10,-84,10,0,,20,,,PSK,CCMP TKIP,\N
979,C4:E9:0A:77:AF:A4,2022-04-10 12:44:27,15660050,TBI01502,136889153,56,-68,56,0,1,any,58,0,PSK,CCMP,\N
979,D0:C6:5B:75:7D:E0,2022-04-10 12:44:27,15660050,TOPBAND_H3,1331791974787,6,-61,6,0,0,20,0,0,PSK,CCMP,\N
980,34:0A:33:70:ED:22,2022-04-10 12:44:01,15660022,GE,451575501189,1,-93,1,0,,20,,,PSK,CCMP,\N
980,70:6D:EC:0A:7F:EC,2022-04-10 12:44:01,15660022,TOPBAND INDIA,66241925,10,-59,10,0,,20,,,PSK,CCMP TKIP,\N
980,70:6D:EC:0A:80:2C,2022-04-10 12:44:01,15660022,TOPBAND INDIA,66885591,11,-49,11,0,,20,,,PSK,CCMP TKIP,\N
980,70:6D:EC:0A:80:2F,2022-04-10 12:44:01,15660022,TOPBAND INDIA,78372543,153,-62,127,0,0,20,153,0,PSK,CCMP TKIP,\N
980,70:6D:EC:0A:87:C4,2022-04-10 12:44:01,15660022,TOPBAND INDIA,73421184,10,-59,10,0,,20,,,PSK,CCMP TKIP,\N
980,70:6D:EC:0A:8A:38,2022-04-10 12:44:01,15660022,TOPBAND INDIA,66206655,10,-81,10,0,,20,,,PSK,CCMP TKIP,\N
981,70:6D:EC:0A:80:2C,2022-04-10 12:44:23,15660042,TOPBAND INDIA,92057984,11,-83,11,0,,20,,,PSK,CCMP TKIP,\N
981,70:6D:EC:0A:83:98,2022-04-10 12:44:23,15660042,TOPBAND INDIA,90257804,11,-68,11,0,,20,,,PSK,CCMP TKIP,\N
981,70:6D:EC:0A:84:C4,2022-04-10 12:44:23,15660042,TOPBAND INDIA,92333762,11,-67,11,0,,20,,,PSK,CCMP TKIP,\N
981,70:6D:EC:0A:87:C4,2022-04-10 12:44:23,15660042,TOPBAND INDIA,98853270,10,-51,10,0,,20,,,PSK,CCMP TKIP,\N
981,70:6D:EC:0A:8A:38,2022-04-10 12:44:23,15660042,TOPBAND INDIA,91359275,10,-55,10,0,,20,,,PSK,CCMP TKIP,\N
982,70:6D:EC:0A:7D:A0,2022-04-10 16:23:26,15668689,TOPBAND INDIA,13240347348,11,-47,11,0,,20,,,PSK,CCMP TKIP,\N
982,70:6D:EC:0A:7D:A3,2022-04-10 16:23:26,15668689,TOPBAND INDIA,13244567673,161,-54,127,0,0,20,161,0,PSK,CCMP TKIP,\N
982,70:6D:EC:0A:82:38,2022-04-10 16:23:26,15668689,TOPBAND INDIA,13232948688,11,-83,11,0,,20,,,PSK,CCMP TKIP,\N
982,70:6D:EC:0A:86:50,2022-04-10 16:23:26,15668689,TOPBAND INDIA,13232112758,11,-70,11,0,,20,,,PSK,CCMP TKIP,\N
982,70:6D:EC:0A:86:53,2022-04-10 16:23:26,15668689,TOPBAND INDIA,13244124602,157,-93,127,0,0,20,157,0,PSK,CCMP TKIP,\N
982,70:6D:EC:0A:8B:1C,2022-04-10 16:23:26,15668689,TOPBAND INDIA,13232382234,11,-47,11,0,,20,,,PSK,CCMP TKIP,\N
982,70:6D:EC:0A:8B:1F,2022-04-10 16:23:26,15668689,TOPBAND INDIA,13244379178,165,-70,127,0,0,20,165,0,PSK,CCMP TKIP,\N
982,C4:E9:0A:77:AF:A4,2022-04-10 16:23:26,15668689,TBI01502,13275848974,48,-81,48,0,1,any,42,0,PSK,CCMP,\N
982,D0:C6:5B:75:42:40,2022-04-10 16:23:26,15668689,TOPBAND_H7,1344933069187,6,-59,6,0,0,20,0,0,PSK,CCMP,\N
982,D0:C6:5B:75:45:60,2022-04-10 16:23:26,15668689,TOPBAND_H8,1344933581187,1,-87,1,0,0,20,0,0,PSK,CCMP,\N
983,34:0A:33:96:5E:40,2022-04-10 12:46:26,15660135,Dlink,243783868273,1,-88,1,0,,any,,,PSK,CCMP,\N
983,70:6D:EC:0A:80:10,2022-04-10 12:46:26,15660135,TOPBAND INDIA,212994473,11,-80,11,0,,20,,,PSK,CCMP TKIP,\N
